Configuración,Época,Loss Train,Loss Val,Acc Train,Acc Val
2L-32N-lr0.001,17,1.007102370262146,1.1741619110107422,0.5656565427780151,0.40625
2L-32N-lr0.001,18,0.9914074540138245,1.166227102279663,0.5707070827484131,0.40625
2L-32N-lr0.001,19,0.977928102016449,1.1608424186706543,0.5808081030845642,0.375
2L-32N-lr0.001,20,0.9665272831916809,1.157141923904419,0.5858585834503174,0.375
2L-32N-lr0.001,21,0.9570998549461365,1.1537123918533325,0.5808081030845642,0.375
2L-32N-lr0.001,22,0.948600172996521,1.1516354084014893,0.5808081030845642,0.375
2L-32N-lr0.001,23,0.9409058094024658,1.1493905782699585,0.5858585834503174,0.375
2L-32N-lr0.001,24,0.9342302083969116,1.1487886905670166,0.5808081030845642,0.375
2L-32N-lr0.001,25,0.9284781217575073,1.1484427452087402,0.5858585834503174,0.375
2L-32N-lr0.001,26,0.9230130910873413,1.1476566791534424,0.6060606241226196,0.375
2L-32N-lr0.001,27,0.9181177020072937,1.147777795791626,0.6111111044883728,0.375
2L-32N-lr0.001,28,0.9135916829109192,1.14842689037323,0.6111111044883728,0.375
2L-32N-lr0.001,29,0.9093949794769287,1.1496305465698242,0.6060606241226196,0.375
2L-32N-lr0.001,30,0.9056691527366638,1.149793267250061,0.6060606241226196,0.375
2L-32N-lr0.001,31,0.9016897082328796,1.1510330438613892,0.6060606241226196,0.375
2L-32N-lr0.001,32,0.8980188965797424,1.1522035598754883,0.6060606241226196,0.375
2L-32N-lr0.001,33,0.8947674632072449,1.152829647064209,0.6111111044883728,0.375
2L-32N-lr0.001,34,0.891506016254425,1.1539939641952515,0.6060606241226196,0.375
2L-32N-lr0.001,35,0.8885619044303894,1.1541553735733032,0.6111111044883728,0.375
2L-32N-lr0.001,36,0.8857723474502563,1.1557517051696777,0.6111111044883728,0.40625
2L-32N-lr0.001,37,0.8822268843650818,1.1594417095184326,0.6111111044883728,0.375
2L-32N-lr0.001,38,0.8793239593505859,1.1609266996383667,0.6262626051902771,0.375
2L-32N-lr0.001,39,0.8764714598655701,1.161881923675537,0.6161616444587708,0.375
2L-32N-lr0.001,40,0.8734010457992554,1.1634080410003662,0.631313145160675,0.375
2L-32N-lr0.001,41,0.8707664608955383,1.1646759510040283,0.631313145160675,0.34375
2L-32N-lr0.001,42,0.8681414723396301,1.1661150455474854,0.631313145160675,0.34375
2L-32N-lr0.001,43,0.8655144572257996,1.1676955223083496,0.6262626051902771,0.34375
2L-32N-lr0.001,44,0.8631361126899719,1.1698205471038818,0.631313145160675,0.34375
2L-32N-lr0.001,45,0.8604660630226135,1.1708321571350098,0.631313145160675,0.34375
2L-32N-lr0.001,46,0.8580904603004456,1.1727612018585205,0.6414141654968262,0.40625
2L-64N-lr0.1,1,1.9079370498657227,1.2095739841461182,0.32828283309936523,0.34375
2L-64N-lr0.1,2,1.3017761707305908,1.1555819511413574,0.4040403962135315,0.375
2L-64N-lr0.1,3,1.2201495170593262,1.1795105934143066,0.4848484992980957,0.40625
2L-64N-lr0.1,4,1.3057013750076294,1.3364307880401611,0.4595959484577179,0.375
2L-64N-lr0.1,5,1.1679761409759521,1.1402745246887207,0.43939393758773804,0.4375
2L-64N-lr0.1,6,1.0516066551208496,1.333144187927246,0.5101010203361511,0.4375
2L-64N-lr0.1,7,1.0457433462142944,1.090870976448059,0.5101010203361511,0.375
2L-64N-lr0.1,8,1.0242211818695068,1.336822271347046,0.4898989796638489,0.3125
2L-64N-lr0.1,9,0.9744390845298767,1.2111581563949585,0.5252525210380554,0.3125
2L-64N-lr0.1,10,0.9988557696342468,1.1824123859405518,0.560606062412262,0.46875
2L-64N-lr0.1,11,0.9881554245948792,1.2129082679748535,0.5202020406723022,0.46875
2L-64N-lr0.1,12,0.9803194999694824,1.1519782543182373,0.5252525210380554,0.5
2L-64N-lr0.1,13,0.990964412689209,1.0847797393798828,0.5151515007019043,0.53125
2L-64N-lr0.1,14,0.9796985387802124,1.3860760927200317,0.5,0.46875
2L-64N-lr0.1,15,0.9433472752571106,1.153174877166748,0.5404040217399597,0.34375
2L-64N-lr0.1,16,0.9486287236213684,1.2677862644195557,0.5555555820465088,0.34375
2L-64N-lr0.1,17,0.9719990491867065,1.2093505859375,0.5303030014038086,0.34375
2L-64N-lr0.1,18,0.9548035264015198,1.1259543895721436,0.5454545617103577,0.375
2L-64N-lr0.1,19,1.0242270231246948,1.0731838941574097,0.5151515007019043,0.34375
2L-64N-lr0.1,20,1.024871587753296,1.0633518695831299,0.5202020406723022,0.3125
2L-64N-lr0.1,21,1.0440458059310913,1.06019926071167,0.47979798913002014,0.46875
2L-64N-lr0.1,22,1.0617259740829468,1.3285865783691406,0.4343434274196625,0.53125
2L-64N-lr0.1,23,0.9988651275634766,1.29282808303833,0.5404040217399597,0.5
2L-64N-lr0.1,24,0.9781694412231445,1.0997933149337769,0.5404040217399597,0.4375
2L-64N-lr0.1,25,1.0022976398468018,1.1311794519424438,0.5454545617103577,0.40625
2L-64N-lr0.1,26,0.9510397911071777,1.192279577255249,0.5404040217399597,0.5
2L-64N-lr0.1,27,0.9531368017196655,1.1342705488204956,0.5454545617103577,0.5625
2L-64N-lr0.1,28,0.9558466076850891,1.059990406036377,0.5454545617103577,0.5625
2L-64N-lr0.1,29,0.9591315388679504,1.107785701751709,0.5101010203361511,0.5
2L-64N-lr0.1,30,0.9365944862365723,1.1862502098083496,0.5303030014038086,0.5625
2L-64N-lr0.1,31,0.8993100523948669,1.2325785160064697,0.560606062412262,0.375
2L-64N-lr0.1,32,0.9097336530685425,1.1600556373596191,0.5404040217399597,0.53125
